Kp,Ki,Kd,trial,error,slip
1.5,0.2822222222222222,0.4,14,0.7433516470842265,False
1.5,0.2822222222222222,0.4,15,0.8549495653022751,False
1.5,0.2822222222222222,0.4,16,0.8471032420170294,False
1.5,0.2822222222222222,0.4,17,0.885902273497033,False
1.5,0.2822222222222222,0.4,18,0.8523067086203499,False
1.5,0.2822222222222222,0.4,19,0.6723210710697936,False
1.5,0.2822222222222222,0.5,0,1.3050913004191462,False
1.5,0.2822222222222222,0.5,1,1.2485754214917382,False
1.5,0.2822222222222222,0.5,2,1.1345430990917744,False
1.5,0.2822222222222222,0.5,3,1.011321373827127,False
1.5,0.2822222222222222,0.5,4,1.2248417287511288,False
1.5,0.2822222222222222,0.5,5,1.2057668222598021,False
1.5,0.2822222222222222,0.5,6,1.2818401937984956,False
1.5,0.2822222222222222,0.5,7,1.1691131922889126,False
1.5,0.2822222222222222,0.5,8,1.0339085881795316,False
1.5,0.2822222222222222,0.5,9,1.1632631009809826,False
1.5,0.2822222222222222,0.5,10,0.792365063994678,False
1.5,0.2822222222222222,0.5,11,1.0222534537884171,False
1.5,0.2822222222222222,0.5,12,1.3477230990125633,False
1.5,0.2822222222222222,0.5,13,0.8985610347909123,False
1.5,0.2822222222222222,0.5,14,0.8295728184661069,False
1.5,0.2822222222222222,0.5,15,1.0375067553354693,False
1.5,0.2822222222222222,0.5,16,1.0406417497873661,False
1.5,0.2822222222222222,0.5,17,1.2128095698822228,False
1.5,0.2822222222222222,0.5,18,1.1192376411745797,False
1.5,0.2822222222222222,0.5,19,1.080010587094617,False
1.5,0.33666666666666667,0.0,0,0.3750338246599902,False
1.5,0.33666666666666667,0.0,1,0.6143771096651163,False
1.5,0.33666666666666667,0.0,2,0.5039907056635473,False
1.5,0.33666666666666667,0.0,3,0.7219163097051956,False
1.5,0.33666666666666667,0.0,4,0.6188636617431797,False
1.5,0.33666666666666667,0.0,5,0.254845021276212,False
1.5,0.33666666666666667,0.0,6,0.8056950399143319,False
1.5,0.33666666666666667,0.0,7,0.08226023012842498,False
1.5,0.33666666666666667,0.0,8,0.4504523258471326,False
1.5,0.33666666666666667,0.0,9,0.6314987131346299,False
1.5,0.33666666666666667,0.0,10,0.5907467946539308,False
1.5,0.33666666666666667,0.0,11,0.6893875595308651,False
1.5,0.33666666666666667,0.0,12,0.5265986223774433,False
1.5,0.33666666666666667,0.0,13,0.5023951054401365,False
1.5,0.33666666666666667,0.0,14,0.5814285884061098,False
1.5,0.33666666666666667,0.0,15,0.8266520001849808,False
1.5,0.33666666666666667,0.0,16,0.435895867887965,False
1.5,0.33666666666666667,0.0,17,0.6176693631381915,False
1.5,0.33666666666666667,0.0,18,0.6558987953971419,False
1.5,0.33666666666666667,0.0,19,0.634087950284354,False
1.5,0.33666666666666667,0.1,0,0.5135679228008574,False
1.5,0.33666666666666667,0.1,1,0.5386038956652373,False
1.5,0.33666666666666667,0.1,2,0.5707465218137768,False
1.5,0.33666666666666667,0.1,3,1.2192826285127658,True
1.5,0.33666666666666667,0.1,4,0.5436079998624332,False
1.5,0.33666666666666667,0.1,5,0.2822200230531383,False
1.5,0.33666666666666667,0.1,6,0.4790705122838744,False
1.5,0.33666666666666667,0.1,7,0.8798991360921746,False
1.5,0.33666666666666667,0.1,8,0.6081413609477468,False
1.5,0.33666666666666667,0.1,9,1.3230820245728379,True
1.5,0.33666666666666667,0.1,10,0.5750620704562378,False
1.5,0.33666666666666667,0.1,11,0.6166409556415485,False
1.5,0.33666666666666667,0.1,12,0.5624360399637196,False
1.5,0.33666666666666667,0.1,13,0.6527307141367815,False
1.5,0.33666666666666667,0.1,14,1.5204120375936028,True
1.5,0.33666666666666667,0.1,15,0.6060476177113232,False
1.5,0.33666666666666667,0.1,16,0.4800287705788438,False
1.5,0.33666666666666667,0.1,17,1.8159821792168083,True
1.5,0.33666666666666667,0.1,18,0.5470738174363763,False
1.5,0.33666666666666667,0.1,19,0.2343284564023575,False
1.5,0.33666666666666667,0.2,0,1.1022936081763328,True
1.5,0.33666666666666667,0.2,1,0.6871002407477959,False
1.5,0.33666666666666667,0.2,2,0.5509765023257985,False
1.5,0.33666666666666667,0.2,3,0.5949200661556759,False
1.5,0.33666666666666667,0.2,4,0.5428673280135122,False
1.5,0.33666666666666667,0.2,5,0.6519289569432215,False
1.5,0.33666666666666667,0.2,6,0.6401514639708267,False
1.5,0.33666666666666667,0.2,7,0.4172378102875747,False
1.5,0.33666666666666667,0.2,8,0.5795076776892715,False
1.5,0.33666666666666667,0.2,9,0.6674309500320718,False
1.5,0.33666666666666667,0.2,10,0.6303007435942385,False
1.5,0.33666666666666667,0.2,11,0.4521236931366607,False
1.5,0.33666666666666667,0.2,12,0.6077210982436018,False
1.5,0.33666666666666667,0.2,13,0.48074815068180166,False
1.5,0.33666666666666667,0.2,14,0.5592888809457074,False
1.5,0.33666666666666667,0.2,15,3.49081452960421,True
1.5,0.33666666666666667,0.2,16,0.35134852227620605,False
1.5,0.33666666666666667,0.2,17,0.6757188618582366,False
1.5,0.33666666666666667,0.2,18,0.5276084509195,False
1.5,0.33666666666666667,0.2,19,0.9332484005608932,False
1.5,0.33666666666666667,0.30000000000000004,0,0.5053779785108619,False
1.5,0.33666666666666667,0.30000000000000004,1,1.3364411870028194,True
1.5,0.33666666666666667,0.30000000000000004,2,0.8437269344397688,False
1.5,0.33666666666666667,0.30000000000000004,3,0.6136751383559449,False
1.5,0.33666666666666667,0.30000000000000004,4,0.8068990646278396,False
1.5,0.33666666666666667,0.30000000000000004,5,0.685692776231014,False
1.5,0.33666666666666667,0.30000000000000004,6,0.8043343723562902,True
1.5,0.33666666666666667,0.30000000000000004,7,0.6364151292969693,False
1.5,0.33666666666666667,0.30000000000000004,8,0.8409002791467005,False
1.5,0.33666666666666667,0.30000000000000004,9,0.7467967004825371,False
1.5,0.33666666666666667,0.30000000000000004,10,1.1614867744472983,False
1.5,0.33666666666666667,0.30000000000000004,11,0.38047156574010327,False
1.5,0.33666666666666667,0.30000000000000004,12,1.0167470154163538,False
1.5,0.33666666666666667,0.30000000000000004,13,0.6998337398165134,False
1.5,0.33666666666666667,0.30000000000000004,14,0.7383681109397958,False
1.5,0.33666666666666667,0.30000000000000004,15,0.6500246554286887,False
1.5,0.33666666666666667,0.30000000000000004,16,0.7959139337923107,False
1.5,0.33666666666666667,0.30000000000000004,17,0.8433954743491483,False
1.5,0.33666666666666667,0.30000000000000004,18,0.7289313092859833,False
1.5,0.33666666666666667,0.30000000000000004,19,0.9178495642621031,False
1.5,0.33666666666666667,0.4,0,0.7074329526614007,False
1.5,0.33666666666666667,0.4,1,0.9503743663404867,False
1.5,0.33666666666666667,0.4,2,0.7839375473566612,False
1.5,0.33666666666666667,0.4,3,0.9400713741267834,False
1.5,0.33666666666666667,0.4,4,0.9090707184544198,False
1.5,0.33666666666666667,0.4,5,0.7779598858644532,False
1.5,0.33666666666666667,0.4,6,0.8798457414373098,False
1.5,0.33666666666666667,0.4,7,0.7746530542402423,False
1.5,0.33666666666666667,0.4,8,1.17621919426733,False
1.5,0.33666666666666667,0.4,9,0.9908485900319517,False
1.5,0.33666666666666667,0.4,10,2.5099542810118214,True
1.5,0.33666666666666667,0.4,11,0.7591475441293842,False
1.5,0.33666666666666667,0.4,12,0.8656215633785099,False
1.5,0.33666666666666667,0.4,13,0.8831459452335731,False
1.5,0.33666666666666667,0.4,14,1.6741470978252835,True
1.5,0.33666666666666667,0.4,15,1.0241719143220733,False
1.5,0.33666666666666667,0.4,16,0.6433682653324835,False
1.5,0.33666666666666667,0.4,17,0.7206684096920889,False
1.5,0.33666666666666667,0.4,18,0.6826006928999843,False
1.5,0.33666666666666667,0.4,19,1.1809655717316794,False
1.5,0.33666666666666667,0.5,0,1.1141837712041782,False
1.5,0.33666666666666667,0.5,1,1.3194593851833805,False
1.5,0.33666666666666667,0.5,2,0.9895323301498771,False
1.5,0.33666666666666667,0.5,3,1.2172305707777564,False
1.5,0.33666666666666667,0.5,4,0.9879433861249505,False
1.5,0.33666666666666667,0.5,5,0.7537919330054013,False
1.5,0.33666666666666667,0.5,6,1.2854419698632351,False
1.5,0.33666666666666667,0.5,7,0.9343266643041507,False
1.5,0.33666666666666667,0.5,8,0.9168051211945579,False
1.5,0.33666666666666667,0.5,9,2.912696278889866,True
1.5,0.33666666666666667,0.5,10,1.0245186445471801,False
1.5,0.33666666666666667,0.5,11,1.018431053304152,False
1.5,0.33666666666666667,0.5,12,1.0277577240665554,False
1.5,0.33666666666666667,0.5,13,1.1543372651827277,False
1.5,0.33666666666666667,0.5,14,1.3137486877899438,False
1.5,0.33666666666666667,0.5,15,0.9760795436127967,False
1.5,0.33666666666666667,0.5,16,1.0004776687267378,False
1.5,0.33666666666666667,0.5,17,1.171282609502497,False
1.5,0.33666666666666667,0.5,18,1.223932900094949,False
1.5,0.33666666666666667,0.5,19,0.8980174065144386,False
1.5,0.3911111111111111,0.0,0,0.4443859005588595,False
1.5,0.3911111111111111,0.0,1,0.9170423547504315,False
1.5,0.3911111111111111,0.0,2,0.32629465501341,False
1.5,0.3911111111111111,0.0,3,0.6135857382955693,False
1.5,0.3911111111111111,0.0,4,0.45634070490813106,False
1.5,0.3911111111111111,0.0,5,0.43815945029971093,False
1.5,0.3911111111111111,0.0,6,0.43052961646811994,False
1.5,0.3911111111111111,0.0,7,2.4655270236369335,True
1.5,0.3911111111111111,0.0,8,0.2915254012007103,False
1.5,0.3911111111111111,0.0,9,0.7131519148160267,False
1.5,0.3911111111111111,0.0,10,0.36773014131593035,False
1.5,0.3911111111111111,0.0,11,0.5649706946712848,False
1.5,0.3911111111111111,0.0,12,0.2816093739388191,False
1.5,0.3911111111111111,0.0,13,0.6515248536035336,False
1.5,0.3911111111111111,0.0,14,0.6813574923332218,False
1.5,0.3911111111111111,0.0,15,0.7366393036705612,False
1.5,0.3911111111111111,0.0,16,0.41835757588148087,False
1.5,0.3911111111111111,0.0,17,0.510177523352609,False
1.5,0.3911111111111111,0.0,18,0.6064264314534253,False
1.5,0.3911111111111111,0.0,19,0.7391281553556834,False
1.5,0.3911111111111111,0.1,0,0.672662420718639,False
1.5,0.3911111111111111,0.1,1,0.48882633280925725,False
1.5,0.3911111111111111,0.1,2,0.7975513208501077,False
1.5,0.3911111111111111,0.1,3,0.4059476883166205,False
1.5,0.3911111111111111,0.1,4,0.6862584770595743,False
1.5,0.3911111111111111,0.1,5,0.5136142300110849,False
1.5,0.3911111111111111,0.1,6,0.7601397500505872,False
1.5,0.3911111111111111,0.1,7,0.5464795999561686,False
1.5,0.3911111111111111,0.1,8,1.0819579176293175,False
1.5,0.3911111111111111,0.1,9,0.6899561941026068,False
1.5,0.3911111111111111,0.1,10,0.8518216739882972,False
1.5,0.3911111111111111,0.1,11,0.9169530757143325,False
1.5,0.3911111111111111,0.1,12,0.5957247075690831,False
1.5,0.3911111111111111,0.1,13,0.6178099539951545,False
1.5,0.3911111111111111,0.1,14,0.834192990229091,False
1.5,0.3911111111111111,0.1,15,0.6483106051761988,False
1.5,0.3911111111111111,0.1,16,0.48340422466748983,False
1.5,0.3911111111111111,0.1,17,0.3906259686564598,False
1.5,0.3911111111111111,0.1,18,0.6683516841759837,False
1.5,0.3911111111111111,0.1,19,0.5509574200341447,False
1.5,0.3911111111111111,0.2,0,0.7956622411469676,False
1.5,0.3911111111111111,0.2,1,0.6110496899732585,False
1.5,0.3911111111111111,0.2,2,0.9503674329039103,False
1.5,0.3911111111111111,0.2,3,0.5439163303707615,False
1.5,0.3911111111111111,0.2,4,0.489193935581681,False
1.5,0.3911111111111111,0.2,5,0.6576652205718218,False
1.5,0.3911111111111111,0.2,6,0.7806470846519916,False
1.5,0.3911111111111111,0.2,7,0.8094804983820305,False
1.5,0.3911111111111111,0.2,8,0.6905778141833708,False
1.5,0.3911111111111111,0.2,9,0.9615624814324639,False
1.5,0.3911111111111111,0.2,10,0.6738993116478046,False
1.5,0.3911111111111111,0.2,11,0.6334609874491911,False
1.5,0.3911111111111111,0.2,12,0.7341452441636277,False
1.5,0.3911111111111111,0.2,13,0.5099642409147247,False
1.5,0.3911111111111111,0.2,14,0.842219333118367,False
1.5,0.3911111111111111,0.2,15,0.9744691778002251,True
1.5,0.3911111111111111,0.2,16,0.9889080318983381,False
1.5,0.3911111111111111,0.2,17,0.7491394957180348,False
1.5,0.3911111111111111,0.2,18,0.5706354342020553,False
1.5,0.3911111111111111,0.2,19,0.6963411814451408,False
1.5,0.3911111111111111,0.30000000000000004,0,0.8728676976910751,False
1.5,0.3911111111111111,0.30000000000000004,1,0.8381608914468146,False
1.5,0.3911111111111111,0.30000000000000004,2,0.6424564528421443,False
1.5,0.3911111111111111,0.30000000000000004,3,0.8700214217535607,False
1.5,0.3911111111111111,0.30000000000000004,4,0.9650996846250564,False
1.5,0.3911111111111111,0.30000000000000004,5,0.6095919001112597,False
1.5,0.3911111111111111,0.30000000000000004,6,0.6250902654008393,False
1.5,0.3911111111111111,0.30000000000000004,7,0.697562844075134,False
1.5,0.3911111111111111,0.30000000000000004,8,0.7600799225291242,False
1.5,0.3911111111111111,0.30000000000000004,9,0.9177756420855101,False
1.5,0.3911111111111111,0.30000000000000004,10,0.9632126461100765,False
1.5,0.3911111111111111,0.30000000000000004,11,0.6666389490935466,False
1.5,0.3911111111111111,0.30000000000000004,12,0.8221440318962199,False
1.5,0.3911111111111111,0.30000000000000004,13,0.9563294012640238,False
1.5,0.3911111111111111,0.30000000000000004,14,1.1189867952345518,False
1.5,0.3911111111111111,0.30000000000000004,15,0.8213524886365375,False
1.5,0.3911111111111111,0.30000000000000004,16,0.8296201110253133,False
1.5,0.3911111111111111,0.30000000000000004,17,0.8520866980767016,False
1.5,0.3911111111111111,0.30000000000000004,18,0.7445383350331931,False
1.5,0.3911111111111111,0.30000000000000004,19,0.8096892459376721,False
1.5,0.3911111111111111,0.4,0,0.6593690854143266,False
1.5,0.3911111111111111,0.4,1,0.8661351785427803,False
1.5,0.3911111111111111,0.4,2,1.029577423555196,False
1.5,0.3911111111111111,0.4,3,0.8205901396029629,False
1.5,0.3911111111111111,0.4,4,1.211205552026627,True
1.5,0.3911111111111111,0.4,5,2.038358599195644,True
1.5,0.3911111111111111,0.4,6,1.0772373288817,False
1.5,0.3911111111111111,0.4,7,1.0767983996965513,False
1.5,0.3911111111111111,0.4,8,2.0616607297540916,True
1.5,0.3911111111111111,0.4,9,0.9007886618429441,False
1.5,0.3911111111111111,0.4,10,0.6180754575323917,False
1.5,0.3911111111111111,0.4,11,0.9550478436803304,False
1.5,0.3911111111111111,0.4,12,1.0668063884051504,False
1.5,0.3911111111111111,0.4,13,1.0127255601378204,False
1.5,0.3911111111111111,0.4,14,1.1035864814741891,False
1.5,0.3911111111111111,0.4,15,0.9781437062459272,False
1.5,0.3911111111111111,0.4,16,1.1849520349936853,False
1.5,0.3911111111111111,0.4,17,1.0702124441111303,True
1.5,0.3911111111111111,0.4,18,0.9616016940050289,False
1.5,0.3911111111111111,0.4,19,1.0625695169189493,False
1.5,0.3911111111111111,0.5,0,1.2032131247901996,False
1.5,0.3911111111111111,0.5,1,1.1352624711019754,False
1.5,0.3911111111111111,0.5,2,3.009893201947868,True
1.5,0.3911111111111111,0.5,3,1.1015993134236883,False
1.5,0.3911111111111111,0.5,4,1.2755868516177904,False
1.5,0.3911111111111111,0.5,5,1.197398237751524,False
1.5,0.3911111111111111,0.5,6,1.0153937598593465,False
1.5,0.3911111111111111,0.5,7,1.3715535808638666,False
1.5,0.3911111111111111,0.5,8,1.2870259616533573,False
1.5,0.3911111111111111,0.5,9,1.3934918062467543,True
1.5,0.3911111111111111,0.5,10,1.408498363389408,False
1.5,0.3911111111111111,0.5,11,1.2242349558281267,False
1.5,0.3911111111111111,0.5,12,1.1619357219806874,False
1.5,0.3911111111111111,0.5,13,1.126246826277738,False
1.5,0.3911111111111111,0.5,14,1.2158406836769033,False
1.5,0.3911111111111111,0.5,15,1.170152382603696,False
1.5,0.3911111111111111,0.5,16,1.1517969139004387,False
1.5,0.3911111111111111,0.5,17,1.0455235146346578,False
1.5,0.3911111111111111,0.5,18,2.333876659264,True
1.5,0.3911111111111111,0.5,19,1.9930928909234291,True
1.5,0.44555555555555554,0.0,0,0.6429943937699727,False
1.5,0.44555555555555554,0.0,1,0.7657644668211049,False
1.5,0.44555555555555554,0.0,2,0.5968696834572927,False
1.5,0.44555555555555554,0.0,3,0.8906008934611552,False
1.5,0.44555555555555554,0.0,4,0.8113040188623739,False
1.5,0.44555555555555554,0.0,5,0.6221615537738698,False
1.5,0.44555555555555554,0.0,6,0.8032608532703296,False
1.5,0.44555555555555554,0.0,7,0.6002244944727698,False
1.5,0.44555555555555554,0.0,8,0.8545254101405357,False
1.5,0.44555555555555554,0.0,9,0.6056257863402347,False
1.5,0.44555555555555554,0.0,10,0.7140019837363433,False
1.5,0.44555555555555554,0.0,11,0.753336225616192,False
1.5,0.44555555555555554,0.0,12,0.9607230241593344,False
1.5,0.44555555555555554,0.0,13,0.6144586216312656,False
1.5,0.44555555555555554,0.0,14,0.6087495911519661,False
1.5,0.44555555555555554,0.0,15,0.51291464874259,False
1.5,0.44555555555555554,0.0,16,1.011463322380623,False
1.5,0.44555555555555554,0.0,17,0.7363939705811475,False
1.5,0.44555555555555554,0.0,18,0.8946585833697973,False
1.5,0.44555555555555554,0.0,19,0.6454952433935448,False
1.5,0.44555555555555554,0.1,0,0.6405340867165482,False
1.5,0.44555555555555554,0.1,1,3.022994227478243,True
1.5,0.44555555555555554,0.1,2,0.3923057208415451,False
1.5,0.44555555555555554,0.1,3,1.3880013780697387,True
1.5,0.44555555555555554,0.1,4,0.491530978468256,False
1.5,0.44555555555555554,0.1,5,0.7518129681158922,False
1.5,0.44555555555555554,0.1,6,0.7022645609414999,True
1.5,0.44555555555555554,0.1,7,0.5825636737596115,False
1.5,0.44555555555555554,0.1,8,0.605564014957258,False
1.5,0.44555555555555554,0.1,9,0.6614848591459777,False
1.5,0.44555555555555554,0.1,10,0.8491804295167107,True
1.5,0.44555555555555554,0.1,11,0.8093646924177591,False
1.5,0.44555555555555554,0.1,12,0.6893921856437042,False
1.5,0.44555555555555554,0.1,13,0.575469980260328,False
1.5,0.44555555555555554,0.1,14,0.7346868245347967,False
1.5,0.44555555555555554,0.1,15,0.8439014974193628,False
1.5,0.44555555555555554,0.1,16,0.9500885232604016,False
1.5,0.44555555555555554,0.1,17,0.621408893580485,False
1.5,0.44555555555555554,0.1,18,0.6888796169649736,False
1.5,0.44555555555555554,0.1,19,0.7789347444306695,False
1.5,0.44555555555555554,0.2,0,0.6979494272825588,False
1.5,0.44555555555555554,0.2,1,0.557098822995418,False
1.5,0.44555555555555554,0.2,2,0.7316191152394665,False
1.5,0.44555555555555554,0.2,3,0.573648697994049,False
1.5,0.44555555555555554,0.2,4,0.8997962221319695,False
1.5,0.44555555555555554,0.2,5,0.7093561341399205,False
1.5,0.44555555555555554,0.2,6,0.7460082133052925,False
1.5,0.44555555555555554,0.2,7,0.6428528701031647,False
1.5,0.44555555555555554,0.2,8,0.7517152560933529,False
1.5,0.44555555555555554,0.2,9,1.2359870394645076,True
1.5,0.44555555555555554,0.2,10,0.9023804383474278,False
1.5,0.44555555555555554,0.2,11,0.8555852681842055,False
1.5,0.44555555555555554,0.2,12,0.4857741172947153,False
1.5,0.44555555555555554,0.2,13,0.5176770010621053,False
1.5,0.44555555555555554,0.2,14,0.5338611293420693,False
1.5,0.44555555555555554,0.2,15,0.9085497585605752,False
1.5,0.44555555555555554,0.2,16,2.027722184051918,True
1.5,0.44555555555555554,0.2,17,2.8027189535826054,True
1.5,0.44555555555555554,0.2,18,0.7684082025890651,False
1.5,0.44555555555555554,0.2,19,0.901258607505157,False
1.5,0.44555555555555554,0.30000000000000004,0,1.1385977431013674,True
1.5,0.44555555555555554,0.30000000000000004,1,0.6753643417471886,False
1.5,0.44555555555555554,0.30000000000000004,2,1.004750691047095,False
1.5,0.44555555555555554,0.30000000000000004,3,0.8760558190926715,False
1.5,0.44555555555555554,0.30000000000000004,4,0.7856901260232867,False
1.5,0.44555555555555554,0.30000000000000004,5,0.661484422936102,False
1.5,0.44555555555555554,0.30000000000000004,6,0.8590063717684483,False
1.5,0.44555555555555554,0.30000000000000004,7,0.6776730006635134,False
1.5,0.44555555555555554,0.30000000000000004,8,1.0370677754444106,False
1.5,0.44555555555555554,0.30000000000000004,9,0.8523313053907802,False
1.5,0.44555555555555554,0.30000000000000004,10,0.9352862575599795,False
1.5,0.44555555555555554,0.30000000000000004,11,0.8080018705246944,False
1.5,0.44555555555555554,0.30000000000000004,12,4.853494625023742,True
1.5,0.44555555555555554,0.30000000000000004,13,0.7624251108291262,False
1.5,0.44555555555555554,0.30000000000000004,14,0.7886982447359185,False
1.5,0.44555555555555554,0.30000000000000004,15,1.0498383974227805,False
1.5,0.44555555555555554,0.30000000000000004,16,1.012019505387505,True
1.5,0.44555555555555554,0.30000000000000004,17,0.501869158478349,False
1.5,0.44555555555555554,0.30000000000000004,18,0.7437802335023848,False
1.5,0.44555555555555554,0.30000000000000004,19,0.9112390909500888,False
1.5,0.44555555555555554,0.4,0,1.219055559655942,False
1.5,0.44555555555555554,0.4,1,3.4145525936438137,True
1.5,0.44555555555555554,0.4,2,1.1180159597233281,False
1.5,0.44555555555555554,0.4,3,0.952223027691095,False
1.5,0.44555555555555554,0.4,4,1.0781400379148778,False
1.5,0.44555555555555554,0.4,5,0.9584896018724134,False
1.5,0.44555555555555554,0.4,6,0.8353495676233488,False
1.5,0.44555555555555554,0.4,7,0.8931638341749019,False
1.5,0.44555555555555554,0.4,8,0.7486622793720836,False
1.5,0.44555555555555554,0.4,9,1.1831412858884662,False
1.5,0.44555555555555554,0.4,10,1.1330144874699735,False
1.5,0.44555555555555554,0.4,11,1.0591778079314835,False
1.5,0.44555555555555554,0.4,12,1.0707530114783634,False
1.5,0.44555555555555554,0.4,13,0.8709136737361418,False
1.5,0.44555555555555554,0.4,14,2.8355782931587505,True
1.5,0.44555555555555554,0.4,15,0.9231250256292605,False
1.5,0.44555555555555554,0.4,16,1.1642495578720151,False
1.5,0.44555555555555554,0.4,17,2.7820558070843173,True
1.5,0.44555555555555554,0.4,18,0.9030035929175262,False
1.5,0.44555555555555554,0.4,19,0.9612271647344868,False
1.5,0.44555555555555554,0.5,0,1.2295069344665102,False
1.5,0.44555555555555554,0.5,1,1.1727571120437077,False
1.5,0.44555555555555554,0.5,2,1.0852277480824557,False
1.5,0.44555555555555554,0.5,3,1.3043355880391434,False
1.5,0.44555555555555554,0.5,4,1.3627595275556732,False
1.5,0.44555555555555554,0.5,5,1.3762789973624718,False
1.5,0.44555555555555554,0.5,6,1.3409635654496868,False
1.5,0.44555555555555554,0.5,7,1.088013389775144,False
1.5,0.44555555555555554,0.5,8,1.3416162343632152,False
1.5,0.44555555555555554,0.5,9,1.3409262099227686,False
1.5,0.44555555555555554,0.5,10,1.308893277490742,False
1.5,0.44555555555555554,0.5,11,1.3893331046599688,False
1.5,0.44555555555555554,0.5,12,1.1327400593447479,False
1.5,0.44555555555555554,0.5,13,1.1887785192753895,False
1.5,0.44555555555555554,0.5,14,1.3733101148611593,False
1.5,0.44555555555555554,0.5,15,1.2267208447820286,False
1.5,0.44555555555555554,0.5,16,1.1487180251288216,False
1.5,0.44555555555555554,0.5,17,1.284006222937232,False
1.5,0.44555555555555554,0.5,18,1.4364117892067714,False
1.5,0.44555555555555554,0.5,19,1.1374610088647117,False
1.5,0.5,0.0,0,1.1190668024204926,False
1.5,0.5,0.0,1,0.6900543920292508,False
1.5,0.5,0.0,2,0.7851863670779803,False
1.5,0.5,0.0,3,1.0398599713230274,False
1.5,0.5,0.0,4,0.8072086604336431,False
1.5,0.5,0.0,5,0.9543568806973999,False
1.5,0.5,0.0,6,0.5940829424285343,False
1.5,0.5,0.0,7,0.7370720810532931,False
1.5,0.5,0.0,8,0.828824812407672,False
1.5,0.5,0.0,9,0.5758866807446275,False
1.5,0.5,0.0,10,0.615605585210959,False
1.5,0.5,0.0,11,0.9155618555494247,False
1.5,0.5,0.0,12,0.7660113186516989,False
1.5,0.5,0.0,13,0.734345545288302,False
1.5,0.5,0.0,14,0.7431934278632839,False
1.5,0.5,0.0,15,1.0791385483288463,False
1.5,0.5,0.0,16,0.9540048928728422,False
1.5,0.5,0.0,17,0.9015843914614865,False
1.5,0.5,0.0,18,0.7906869548196381,False
1.5,0.5,0.0,19,0.5704588098369705,False
1.5,0.5,0.1,0,0.7880000729445308,False
1.5,0.5,0.1,1,0.7385940169580105,False
1.5,0.5,0.1,2,0.5300689522531556,False
1.5,0.5,0.1,3,1.075168109690141,False
1.5,0.5,0.1,4,0.9261998734273686,False
1.5,0.5,0.1,5,0.8659631162495547,False
1.5,0.5,0.1,6,0.518773311620476,False
1.5,0.5,0.1,7,0.9673891538604834,False
1.5,0.5,0.1,8,0.734844651067332,False
1.5,0.5,0.1,9,0.7209773557485387,False
1.5,0.5,0.1,10,0.8493603193697572,False
1.5,0.5,0.1,11,0.8111733122036793,False
1.5,0.5,0.1,12,1.1048098531075639,False
1.5,0.5,0.1,13,0.5821885912272806,False
1.5,0.5,0.1,14,0.7515396166701557,False
1.5,0.5,0.1,15,0.5894387338168243,False
1.5,0.5,0.1,16,0.599965493061011,False
1.5,0.5,0.1,17,0.855800194383739,False
1.5,0.5,0.1,18,0.7896680995794157,False
1.5,0.5,0.1,19,1.0252007546564978,False
1.5,0.5,0.2,0,0.686442402737312,False
1.5,0.5,0.2,1,1.0911328063931023,False
1.5,0.5,0.2,2,0.7317596500233828,False
1.5,0.5,0.2,3,0.7532780749476566,False
1.5,0.5,0.2,4,0.7001579495128221,False
1.5,0.5,0.2,5,0.8764826982146959,False
1.5,0.5,0.2,6,0.9426438895195755,False
1.5,0.5,0.2,7,0.7261181478909678,False
1.5,0.5,0.2,8,1.054344922922937,False
1.5,0.5,0.2,9,0.6771281548157693,False
1.5,0.5,0.2,10,0.8387227295650252,False
1.5,0.5,0.2,11,0.9119910404175391,False
1.5,0.5,0.2,12,0.9769061197086044,False
1.5,0.5,0.2,13,1.0355986992889665,False
1.5,0.5,0.2,14,0.7970354618444276,False
1.5,0.5,0.2,15,0.9142189493090936,False
1.5,0.5,0.2,16,0.9178577848461855,False
1.5,0.5,0.2,17,0.7029145315866158,False
1.5,0.5,0.2,18,0.7995843443225021,False
1.5,0.5,0.2,19,0.6795213456726097,False
1.5,0.5,0.30000000000000004,0,0.86041437476712,False
1.5,0.5,0.30000000000000004,1,0.9115148328012429,False
1.5,0.5,0.30000000000000004,2,1.011600594202546,False
1.5,0.5,0.30000000000000004,3,0.8590580014567784,False
1.5,0.5,0.30000000000000004,4,1.0774934217603236,False
1.5,0.5,0.30000000000000004,5,0.7245682278437451,False
1.5,0.5,0.30000000000000004,6,0.8680450073596286,False
1.5,0.5,0.30000000000000004,7,0.8446865195685936,False
1.5,0.5,0.30000000000000004,8,1.0693990434073728,False
1.5,0.5,0.30000000000000004,9,0.8849803985651064,False
1.5,0.5,0.30000000000000004,10,0.8560337815554954,False
1.5,0.5,0.30000000000000004,11,0.7472448311122963,False
1.5,0.5,0.30000000000000004,12,1.196410537235327,True
1.5,0.5,0.30000000000000004,13,0.6817179467466192,False
1.5,0.5,0.30000000000000004,14,0.9087549365242535,False
1.5,0.5,0.30000000000000004,15,1.0238654997795391,False
1.5,0.5,0.30000000000000004,16,0.8065418617783455,False
1.5,0.5,0.30000000000000004,17,0.8615524110890739,False
1.5,0.5,0.30000000000000004,18,0.9396362289003798,False
1.5,0.5,0.30000000000000004,19,0.886796375681786,False
1.5,0.5,0.4,0,0.8215477277187877,False
1.5,0.5,0.4,1,1.1883950509070258,False
